channelId,collabo_level
UC74254idDopreMMQfNIsJFw,5
UCOz_fVpc37kqihEyVCFpUwA,5
UCdgOSBjmlwtAxD-YaCUYBog,5
UCtZLGUPq7kEwND1Np2gfnww,5
UC9lxsXEP21vE0px26MIFGzQ,5
UCEE4OQE-eA21Nw-qJ1y4szg,5
UCSGqDhOPFzJK2D4oUYkalFQ,5
UCTVMnM8tDj2i89dW7P8e2oA,5
UChFietWerysB2rBdXGhgqIg,5
UCD7Pg0uHDSGf5x4EYReopQg,5
UCFncs-T_n2Ksf1DBxRstfnw,5
UCzPD-dR4cpqI6ZmoTbXnkMQ,5
UCOz_fVpc37kqihEyVCFpUwA,5
UC3XmKwcr-yu-95SNpJCmU9A,5
UCkzmWCL4qOto2r95Cq-lp2Q,5
UCJ00vdVuPm8ufB-0HfOloiw,5
UCSGqDhOPFzJK2D4oUYkalFQ,5
UCTVMnM8tDj2i89dW7P8e2oA,5
UCaEdceStRN3CtmPXatBJ9Dg,5
UCrAsByHNIFObjr2sEaZHkCg,5
UCXRzzmbGgGG-_EhP7gO7oEw,5
UCdHS6wIAM39eYA4I7MqTKmg,5
UC9A0EMtmMKa6J_jL0Hkez8Q,5
UCu1_73AvVJDc9wtnj6s5K-g,5
UCL63Oxzwe4MdW8LI5PjNdxQ,5
UC-vawMwEtWJ6u9adL2uclbg,5
UC_fuqq56nJIrdSzE28xqqcA,5
UCgKH6CVq4FVesKl5tU9sCvQ,5
UCgunVdIAaXrmrpGTUlp5nOA,5
UCCYiIDASgcdkIDUwLR96E_w,5
UCFROaN5dGbTyhRrQ-gbgw-Q,5
UCz53UxD7tpEaivAiAKpnt8A,5
UCOTDGe0lTih6b_CJBB0QSEA,5
UC3FjRa6yosUtAHbgDiCJf1w,5
UCkNnf7-5rapGB9BjGuWmkVg,5
UCIfJiWRwKhXCjPE51dbMqVg,5
UCRnlHD29u4VKrpaiQV-tTTg,5
UCT6xZ4pOfK616UxefeT4MAA,5
UC_wsLBhgvAeTR26RaaL6RRA,5
UC6SsfvvMYXGRVryQkR_9jIA,5
UCnvWhhn-664uanduufPAHaQ,5
UCqxh7kouL_TNHgAemJl_4Dg,5
UCXDnVkyVFd1Q0S4ujwalhsQ,5
UCcniKxCKKgvOX1LSD2mDxAQ,5
UC8XPv5NUWv-aMhSBpdKlK0w,5
UCKo08nUrGTg_YN1gAliFnDw,5
UC-QiTPDr_mwFVc3LYsdsM9w,5
UC_6Ai8svBvpMEqRdCH8QhhQ,5
UCg-6QPXOQrZs8sHw8nwAyvA,5
UCgfToRN_MRy3Mg-W8JkHwgg,5
UCC0c-R_BhUyMizcizq0bd1A,5
UCF4YCopTckUNvkXuZ0d56LA,5
UCykD43xGFVhUfaOPPVcW4ow,5
UCO7W5qQHeD4FmNi_N5U0_Aw,5
UC2kI5KnUHmqsPg9eKn9zaIw,5
UCjzxki1q58U9_Ehc3s6HCww,5
UCIEdPuZ6wpvFvD2H5UWtF4Q,5
UCR0auMM-Gm_iDz2M3xyYR5g,5
UCSRKMpCknDJ1vX8C5KQ1V_w,5
UC_k1itxLnmYvdr9sRUr9g2A,5
UC65woet7p7bhcjHtSbtlWQw,5
UCnRt5U5gy0ZHSDzCq35-Czg,5
UCqMq7MTkHtPxV4SFS1c3avg,5
UCWYx5kGj1pJgOHExe9-jW2w,5
UCcXfPE9zBfFfAR-1wGpdPMQ,5
UC85lV6xJp3YZEaAFIK8c-EQ,5
UCtZLGUPq7kEwND1Np2gfnww,5
UC--CIQrRRGbLzEtp8ovlAzQ,5
UCZp_9ppEu_2pKxdPkvb3M0g,5
UCf_URK1Y-rzOkOCh5W-gNEg,5
UCgQ8dMFghGGI-s6scZb7HWA,5
UCBUIvESz_0qqu4GQVuC5lew,5
UCEZfq7r0TTYNzh-p9E1V1ZA,5
UCyS4v76WqVn_Kr8QmRMczsQ,5
UCNhiCwqhYJhgspDYuxC1zDw,5
UC2PUfUZJtU18cg96J3XJgGA,5
UCj_PHKHyNf3n3n8sx-RQq-A,5
UCHgNZ1lX6BC8GKaOMz00n5g,5
UCQayVL_me65JC039-a0IxMQ,5
UC5csJ6hBMLhxBAtJ7Mi0BsA,5
UCmwWERrmDlkS7KnhhCjmBJA,5
UCKnALOlQPa3LqmeNWLHXsyg,5
UCpqttPZc25qyMvoVwJr5g0w,5
UCVoy18lGumhD12_VxDz6new,5
UCcHtINDYP16fkyYslerYbDQ,5
UC7hYwJ0qChPWo9LUocv2ufw,5
UCtBfuuza3UAB4oLd-4gS4bw,5
UCZMjPDuUrp0pY4uem1cKoZg,5
UCf3sSkQuImy9RE9ViZ9VeZQ,5
UCEE4OQE-eA21Nw-qJ1y4szg,5
UCy-IvSbceOdYvTYRoD194wA,5
UCNKNK1aBkc3kQiapyL73pvA,5
UC21DkLrQeAnUVokuiKTYVQg,5
UCjEWzu74hLc9_7if3_LnXqA,5
UCHWYV-Ak0kYQq5vIXSqhnGA,5
UC5M2MQxRQFDZZOLeUt7-9pQ,5
UCmhkoqslbILzPctxisiAHzw,5
UCKR1ypkrizLHtDjyHdil3Dw,5
UCpW2XVC5Rh3mhDWyUGYXsGw,5
UCVWyIZjJFuKDKAncFbl-_dA,5
UCbcvWPWVSpghOhXQS_fEyBQ,5
UC7SlaxqTvy-zoFbacWeJX5w,5
UCseNwiLvi8mpWBUW6TXZOsQ,5
UCYl2qeRPosUnc-GAmk6K1cQ,5
UCehSCs9QPvaoM7BkYXPQt_A,5
UCArKBbOt88mxWllNspl2Kog,5
UCDv5CmuUDjFwj0VQqRftMyg,5
UCxOOCKQro6YbaUeF5BTl0sw,5
UC8XPv5NUWv-aMhSBpdKlK0w,5
UCmVYJS_UqCqfddBdd9VmluA,5
UCYl2qeRPosUnc-GAmk6K1cQ,5
UCC0c-R_BhUyMizcizq0bd1A,5
UCbGZT-jq3oxejrWs_tHlmqQ,5
UCN40P43BvEIYpAVdTEyCYcA,5
UCyS4v76WqVn_Kr8QmRMczsQ,5
UCqxh7kouL_TNHgAemJl_4Dg,5
UCFxbaT9p641fEpdbo693Y1Q,5
UC21DkLrQeAnUVokuiKTYVQg,5
UCeLPO2IO7I-lmsx7ayM_q9Q,5
UCPpR6r_EVokN1w98dx_GiMQ,5
UCJUFRFcMxdqwFX-uPh4WJWA,5
UC5M2MQxRQFDZZOLeUt7-9pQ,5
UCiOtIn2_8ISkDEsTCufle6Q,5
UCV4K1iLzMgb6m4SNNsDghIg,5
UC85lV6xJp3YZEaAFIK8c-EQ,5
UCmAvfhAXTO7yB-2iTlWXxnQ,5
UCYT8a--RSMKRcZaMHjzLSTA,5
UCBUIvESz_0qqu4GQVuC5lew,5
UCavP2MzniLiZq-SHFAmbUaA,5
UCMPlMLqUx__pQcIpUnYtVnQ,5
UCy-IvSbceOdYvTYRoD194wA,5
UCqMq7MTkHtPxV4SFS1c3avg,5
UCFncs-T_n2Ksf1DBxRstfnw,5
UC1Je5rfcripQtpev7f-1Idw,5
UCe0CFJc4yalRNqArOZMT_sw,5
UCPa8U89SI8vVRkMaLUaBrUw,5
UCtZLGUPq7kEwND1Np2gfnww,5
UCJ00vdVuPm8ufB-0HfOloiw,5
UC4pwGqVlUF1FgcmxbzlLuzA,5
UChof6rqYzGhrcp_un351UYA,5
UCUPZ3u34tc0zojI8B7YO7vw,5
UC7hYwJ0qChPWo9LUocv2ufw,5
UClWJRvckX0yceoxeMfT3u_w,5
UCY-rzz8F3xdJ9NS3Y5iAGjw,5
UCawAcSYAOvEwG1IUKbqqzTg,5
UCMTj8Rk42EcHrW2vcQbWApA,5
UCy-i_Sla-CIBO4GbjGpb-FA,5
UCqMr97bDnfo2UtgL-TtmP5w,5
UCFpxoltilHCmuHWeERqsUlA,5
UC1O739Bs_hJN35_doH8nwUQ,5
UCe10vwfJ2b9EQh6XX2WXE6g,5
UCPcgHU8AxygP_v48XR_vIMw,5
UCt_bXa2tlZvxKgp4nYoPs-w,5
UCJ3BfL7iG42dKhfI7iT5MDg,5
UC4tdzXb3MRGMw2gMS-QnmPQ,5
UChpJY_G_fRTsD4wk9R8m77Q,5
UCUSa7U4kyoQsHpTqlk_NKFQ,5
UC7k3n2gEK9MZk9F1WMNgaqg,5
UCl_TEptbbaYAim2iHZl6KYA,5
UCY1AtKv8VBRjiANSSwd8DKg,5
UCBLD5wLVqtZYINkVBKkftbw,5
UCaXySHXtaqrSKbywrEtiuNA,5
UCLuyrUQPIjGkqID9UlKUP2g,5
UCxbEI5hGWOtptD75WQG5Y7g,5
UCpqzHLkCbbta9ZBtftVey8g,5
UCFRdPgl5HuceqfRXcFZuYBA,5
UC10Hvs8hwlKbERjpkHTzEWA,5
UCdh0TIw8Q1hlsC47kiDwYTQ,5
UCPGJPhu6TDKAC4LplHeV32Q,5
UCtCRh3eTrbeK13IlhK0H1Vw,5
UCIg6hBWS00pGZI-gYi9-M0w,5
UC4aZLkAT3S4ja3MXnicYZzw,5
UChNMNhBIsh9EghGbTyu87mg,5
UCU48uidUFMxYdZl3a8Qucgw,5
UC7WY5VP-P-rSb2ES5npk8yA,5
UCl-Pgffxz0-eA0fD1DZpQWA,5
UCXrRkb7n5aXAxFSetfpe29Q,5
UCAuoR0B0b-XTVdcIdmMWkGA,5
UCaFWs1xar3vB04371S5I4WA,5
UCLbdQ6PJWLSMWvU7BT_9mIQ,5
UCwod2QcjaLFpoElTgl6OMAA,5
UCp_SG-UqxEXM2BpjR09tOVQ,5
UCF7LiOZTkl9FGsJ8Pb5d5CQ,5
UC0m3XWBdDMfPWtvb_fmb2DQ,5
UCdKKxVykJB_NKiq9_4fwllQ,5
UCP-fTjLoUt766QEsfPwP6dQ,5
UCzwyhWlTC20nKm9SILweDvQ,5
UCsg2pWGJveeTKAGVSww05tg,5
UCIG6nYR4TvGxWOVu4G7LKIg,5
UC3qm7Q7Yv0qKRZahNLgSCxQ,5
UCgPXVwqMR-V0BATLQxcG_bw,5
UCSR5AlIjG-8rW9-13vVRSGw,5
UCgyxG91nNr1hO4nsu2b6GxQ,5
UCTVwwF_s0_CWwOUz-7GCHww,5
UC7FGLDApN_sQ8Fx3LTR5B-A,5
UCkQ9FRFX_ibAc0w8qDxxaLg,5
UCXSQDlS-1HBYpPxLh94wOww,5
UCA5ODvtKpKovwxMGPN-MByg,5
UC_xOxUThdVbmv8je-bPgDtQ,5
UCL6IYRvgYLT1Raz4ACA4U9w,5
UCwJHP0MXj9ICevE6P4BxNfg,5
UCo5Sde9nnLl6Ip_hTHqqvLg,5
UC_jRgCMcNAXH3WQJ70Doz0Q,5
UCpEukF9mvSIdjym0X1V4FEA,5
UCEawwbJ-n-SFe-6VSkzLwFA,5
UC0DJwI2MAZgLIV646TZfuJA,5
UCDt10WTxSTPBpR4ulcLZz1A,5
UCcqEON3s2GXnReyYQEKIutg,5
UC9AHbjW6O5c0NNTu4cJzhUA,5
UCl_TEptbbaYAim2iHZl6KYA,5
UCQcv_kvdpzs4fF8JUrxGFcA,5
UC-S8ogMEDLbtXwekjCzZzFw,5
UC_jRgCMcNAXH3WQJ70Doz0Q,5
UCaFWs1xar3vB04371S5I4WA,5
UCCg79cQV8I571YIFVz0lpBQ,5
UCpqzHLkCbbta9ZBtftVey8g,5
UCG2FABSuQPWhTIOJyi5ZbEA,5
UC2kPnsU0XgIEtRqqpZkM71Q,5
UCdKKxVykJB_NKiq9_4fwllQ,5
UCtCRh3eTrbeK13IlhK0H1Vw,5
UCJV1cLu1tmzD7flTYZKx3Iw,5
UCT9NhTOL9ZCehEIxR7RU8mQ,5
UC68G7CKwETqspxyNeMb7FiA,5
UCgPXVwqMR-V0BATLQxcG_bw,5
UChNMNhBIsh9EghGbTyu87mg,5
UCy-i_Sla-CIBO4GbjGpb-FA,5
UCNKQNXY1wnOYF_ktNxUa7gQ,5
UCXDy3Bx-VDX96Z_24c9zrAA,5
UC8XeoIt9w0GdZPOYbFeNK0A,5
UCl-Pgffxz0-eA0fD1DZpQWA,5
UCQAGqfc_0fzzaPQLeR-lxtQ,5
UC-2KsGcREpW1DWH29PEudHA,5
UC_HWSkQFp0JUWG0p3g6IK2g,5
UC_xOxUThdVbmv8je-bPgDtQ,5
UCC3_SXQqnyEdHEOUJDa3kTQ,5
UCp_SG-UqxEXM2BpjR09tOVQ,5
UCFpxoltilHCmuHWeERqsUlA,5
UC2QaW4QAbBVI61ixh8TJ3Og,5
UCcqEON3s2GXnReyYQEKIutg,5
UCsg2pWGJveeTKAGVSww05tg,5
UCJ3BfL7iG42dKhfI7iT5MDg,5
UCSWR1UQElOYPr26Y00lqfwg,5
UC5gRDZyHF9TTotk28E5ayPg,5
UCg1PmOrs_mR1-hAknJCwFqA,5
UCgyxG91nNr1hO4nsu2b6GxQ,5
UCxbEI5hGWOtptD75WQG5Y7g,5
UCN4vXRPq2rmZ9wq1mIYDGsA,5
