channelId,publishedAt,video_type,title,duration,viewCount,likeCount,favoriteCount,commentCount
UCQtcdZ7eN5Ek9wraCtCVzGQ,2024-04-07T14:56:22Z,live,"【 🐺☀️ #大神 】⚠️ﾈﾀﾊﾞﾚ有（4）桜🌸咲かせ散歩 ～ 花香る浜辺に【 明霧れい ／ #VTuber 】",PT2H48M10S,12,6,0,0
UCQtcdZ7eN5Ek9wraCtCVzGQ,2024-04-27T16:53:17Z,live,"【🦖❄ #MHWIB 】（11） 久々の配信モンハン！なんか強いの狩るみたい？【 明霧れい ／ #VTuber 】",PT3H42M8S,40,5,0,0
UCQtcdZ7eN5Ek9wraCtCVzGQ,2024-04-29T03:08:40Z,live,"【 🏫👻 #迷宮校舎 】コラボ　学校を抜け出して【 明霧れい ／ #VTuber 】",PT1H42M40S,17,4,0,0
UCQtcdZ7eN5Ek9wraCtCVzGQ,2024-04-09T14:21:07Z,live,"【 #KeepTalkingAndNobodyExplodes 】コラボ　春は爆弾解除 やうやう減りゆくタイマー【 #VTuber 】",PT2H14M25S,17,7,0,0
UCQtcdZ7eN5Ek9wraCtCVzGQ,2024-04-21T15:36:34Z,live,"【 🐺☀️ #大神 】⚠️ﾈﾀﾊﾞﾚ有（6）桜🌸咲かせ散歩 ～ 北の大地に春をお届け【 明霧れい ／ #VTuber 】",PT3H21M26S,10,2,0,0
UCQtcdZ7eN5Ek9wraCtCVzGQ,2024-04-12T17:46:28Z,live,"【 #雀魂 参加型 】雀一色🔰【 明霧れい ／ #VTuber 】",PT2H19M3S,48,11,0,0
UCQtcdZ7eN5Ek9wraCtCVzGQ,2024-04-14T16:04:32Z,live,"【 🐺☀️ #大神 】⚠️ﾈﾀﾊﾞﾚ有（5）桜🌸咲かせ散歩 ～ 大海原を駆ける【 明霧れい ／ #VTuber 】",PT3H52M,18,4,0,0
UCQtcdZ7eN5Ek9wraCtCVzGQ,2024-03-31T15:01:25Z,live,"【 🐺☀️ #大神 】⚠️ﾈﾀﾊﾞﾚ有（3）桜🌸咲かせ散歩 ～ 爽風を送風【 明霧れい ／ #VTuber 】",PT2H49M52S,17,6,0,0
UCQtcdZ7eN5Ek9wraCtCVzGQ,2024-04-06T15:11:49Z,live,"【  #飲酒雑談配信 】コラボ　怒ってます【 明霧れい ／ #VTuber 】",PT3H2S,78,5,0,0
UC4drTm13k1Keo3Y04tgk6pw,2024-04-07T11:00:08Z,movie,"【存在しないにじさんじのゲームBGM】チュートリアルをしてくれるヒスピ【北小路ヒスイ】",PT1M26S,1024,58,0,1
UC4drTm13k1Keo3Y04tgk6pw,2024-04-10T13:52:55Z,movie,"【空耳】めっちゃ呼ばれた【新人Vtuber】 #shots #vtuber #雨音水月＃空耳",PT8S,232,11,0,3
UC4drTm13k1Keo3Y04tgk6pw,2024-04-15T01:44:11Z,live,"【100人突破おめでとう配信】やってなかったからやるぞ！【新人Vtuber】",PT1H16M49S,47,4,0,5
UC4drTm13k1Keo3Y04tgk6pw,2024-04-02T02:56:51Z,live,"【にじさんじ作曲配信】いやだ！剣持刀子は実在するんだ！！【ただの顎リス】",PT51M53S,471,18,0,1
UC4drTm13k1Keo3Y04tgk6pw,2024-04-25T11:00:01Z,movie,"【簡易無量空処】生首に色々つけて遊ぶ雨音水月【切り抜き／新人Vtuber】",PT1M,38,2,0,2
UC4drTm13k1Keo3Y04tgk6pw,2024-04-21T08:00:20Z,movie,"【存在しないホロライブのゲームBGM】姫森ルーナのテーマ【姫森ルーナ】",PT1M35S,879,35,0,2
UC4drTm13k1Keo3Y04tgk6pw,2024-04-13T23:36:43Z,live,"【にじホロ作曲配信】ガチャで出た人気VtuberのBGMを作ってく　2回目【にじさんじ／ホロライブ】",PT25M26S,53,2,0,0
UC4drTm13k1Keo3Y04tgk6pw,2024-04-29T01:43:45Z,live,"【1000人突破おめでとう配信】収益化しました！！！（）【作曲系Vtuber】",PT1H49M9S,46,9,0,0
UC4drTm13k1Keo3Y04tgk6pw,2024-04-13T14:14:24Z,live,"【にじホロ作曲配信】ガチャで出た人気VtuberのBGMを作ってく　2回目【にじさんじ／ホロライブ】",PT2H28M8S,42,3,0,0
UC4drTm13k1Keo3Y04tgk6pw,2024-04-21T02:39:32Z,live,"【存在しないゲームの作曲配信】第二章の曲をちょっと作る予定【新人Vtuber】",PT1H18M49S,50,1,0,0
UC4drTm13k1Keo3Y04tgk6pw,2024-04-21T13:53:14Z,live,"【500人突破おめでとう配信】みんなありがとう（）【新人Vtuber】",PT2H40M28S,38,5,0,0
UC4drTm13k1Keo3Y04tgk6pw,2024-04-28T09:00:37Z,movie,"【存在しないにじさんじのゲームBGM】課金アイテムを売ってくれる魁星【魁星】",PT1M51S,99,6,0,2
UC4drTm13k1Keo3Y04tgk6pw,2024-04-02T12:17:08Z,movie,"【存在しない記憶】告白する剣持刀子のBGM【ファンBGM／剣持刀也】",PT38S,709,62,0,4
UC4drTm13k1Keo3Y04tgk6pw,2024-04-27T09:00:07Z,movie,"【存在しないゲームの城下町のBGM】16.チェンバロの街【REIN】",PT2M57S,560,36,0,6
UC4drTm13k1Keo3Y04tgk6pw,2024-04-14T11:00:47Z,movie,"【存在しないホロライブのゲームBGM】この世界が何なのか説明してくれる儒烏風亭らでん【儒烏風亭らでん】",PT1M34S,472,19,0,2
UC4drTm13k1Keo3Y04tgk6pw,2024-04-02T12:30:22Z,movie,"【存在しない記憶】来年はきっとあなたの隣にいれるから【ファンBGM/剣持刀也】#vtuber #剣持刀也 #にじさんじ",PT38S,60,6,0,0
UC4drTm13k1Keo3Y04tgk6pw,2024-04-21T01:34:08Z,live,"【にじホロ作曲配信】ガチャで出た人気VtuberのBGMを作ってく　３回目【にじさんじ／ホロライブ】",PT1H45M50S,78,3,0,0
UC4drTm13k1Keo3Y04tgk6pw,2024-04-27T13:33:40Z,live,"【にじホロ作曲配信】ガチャで出た人気VtuberのBGMを作ってく！4回目【にじさんじ／ホロライブ】",PT2H23M57S,67,4,0,0
UC4drTm13k1Keo3Y04tgk6pw,2024-04-07T01:02:19Z,live,"【にじホロ作曲配信】ガチャで出た人気VtuberのBGMを作ってく【にじさんじ／ホロライブ】",PT1H49M20S,86,2,0,0
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-21T23:39:36Z,live,"【#APEX】くそ雑魚から成長するための練習 part２【#新人vtuber】",PT43M22S,270,18,0,1
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-12T10:15:02Z,movie,"コラボ相手にとんでもない質問をするVtuberがこちら！【Hospital666】【#新人vtuber #柑月ゆの】",PT44S,1060,64,0,9
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-13T11:00:29Z,movie,"【かしこい】リケジョの私が漢字でGO！で奇跡を起こしました！【#新人vtuber #柑月ゆの】",PT51S,1402,88,0,9
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-06T23:37:44Z,live,"【＃アニソン】本気の歌枠※二次会もあるよ！【＃昭和歌謡】",PT1H22M10S,646,36,0,3
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-21T02:24:52Z,live,"【#APEX】くそ雑魚から成長するための練習 part1【#新人vtuber】",PT1H4M17S,368,26,0,3
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-21T10:02:46Z,live,"【#新人vtuber 】今日も仕事頑張ったし可愛い女の子に日頃の疲れを癒してもらおう【#バニーガーデン】",PT3H50M,813,37,0,2
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-04T14:43:27Z,live,"【ホラゲ】Vtuber始めたら自宅を特定されました【＃パラソーシャル】",PT2H5M21S,560,41,0,1
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-11T12:15:02Z,movie,"【ウーマンコミュニケーション】会話の中から異変を探すゲームで私の才能が開花しました！【#新人vtuber #柑月ゆの】",PT1M1S,973,81,0,12
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-28T05:22:58Z,live,"【#歌枠】深夜にこそりと練習【#新人vtuber 】",PT1H23M23S,455,31,0,4
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-14T10:15:00Z,movie,"新人VTuberの理想と現実！【#新人vtuber #柑月ゆの】",PT55S,1454,113,0,12
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-14T11:34:16Z,live,"【＃雑談】名前入り！？コアラのマーチ食べながら語る【＃朝活】",PT1H2M47S,294,29,0,3
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-27T15:20:48Z,live,"【#BUNNYGARDEN】絶対に見てはいけないPNT part3【#新人vtuber 】",PT2H42M55S,346,25,0,1
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-25T11:00:10Z,live,"【#BUNNYGARDEN】次こそ君を振り向かすpart2【#新人vtuber 】",PT3H21M40S,407,25,0,1
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-25T11:37:19Z,live,"【#朝活】土佐弁で返すましゅまろ【#縦型】",PT1H7M24S,550,22,0,3
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-08T03:50:49Z,live,"【＃ウーマンコミュニケーション】知識の解放【＃神ゲー】",PT1H55M22S,992,55,0,2
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-12T13:50:46Z,live,"【#buckshotroulette】 過去最高数！？負けたら即テキーラショットぶちこむ【雑談＆ゲーム】",PT2H40M11S,728,44,0,2
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-01T14:46:27Z,live,"【#POPPYPLAYTiME】かわいいやんｗ余裕だわＷＷＷ【このホラゲフラグ未回収くるか？】",PT2H7M30S,873,45,0,2
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-16T23:43:42Z,live,"【#歌枠】元地下アイドルの路上ライブ【#新人Vtuber　#縦型配信】",PT1H1M25S,846,35,0,1
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-10T12:15:08Z,movie,"【新幹線0号】この異変はなんですかww【#新人vtuber #柑月ゆの】",PT48S,927,68,0,2
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-15T03:09:59Z,live,"【#ホラゲ】再来！？叫んだら即死のトラウマゲームやります【#silentbreath 】",PT1H20M19S,377,27,0,1
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-03T02:41:50Z,live,"【＃雑談】もぐもぐランダムマシュマロ雑談【＃マシュマロ】",PT1H25M49S,483,30,0,1
UCx8Uvt6c5fZcDGiOlr8_rCw,2024-04-15T11:13:11Z,live,"【＃雑談】ゆのは休みだけどみんなにいってらっしゃいでもするか【＃朝活】",PT57M25S,348,34,0,2
UCDMifKvJ8SgNTkfHenpc3Wg,2024-04-23T12:40:46Z,short,"【妖艶すぎ注意】シャンティ(cover)八雲れん #shorts #うたってみた #新人vtuber",PT15S,2841,138,0,14
UCDMifKvJ8SgNTkfHenpc3Wg,2024-04-07T11:00:25Z,movie,"【黒3Dio 脳イキASMR】敬語なドSな彼に許可をもらえるまで反応禁止される【女性向け】",PT3M46S,4087,120,0,10
UCDMifKvJ8SgNTkfHenpc3Wg,2024-04-17T15:21:03Z,short,"俺様系セリフ3選　#shorts #新人vtuber #イケボ",PT19S,1139,87,0,14
UCDMifKvJ8SgNTkfHenpc3Wg,2024-04-20T12:06:48Z,movie,"【大パニック】クリア寸前で大混乱になりつつも諦めない男#新人vtuber #新人vtuberを発掘せよ  #8番出口",PT57S,5981,128,0,8
UCDMifKvJ8SgNTkfHenpc3Wg,2024-04-19T10:06:30Z,short,"ドS×俺様 セリフ3選 #shorts #新人vtuber #新人vtuberを発掘せよ",PT23S,1148,102,0,9
UCDMifKvJ8SgNTkfHenpc3Wg,2024-04-21T10:50:11Z,movie,"【衝撃の攻略法！！】◯◯を見ないでクリアしようとした結果..！#新人vtuber  #8番出口  #新人vtuberを発掘せよ",PT47S,2289,79,0,10
UCDMifKvJ8SgNTkfHenpc3Wg,2024-04-22T11:00:43Z,movie,"【黒3DioASMR】クズで浮気性なドS配信者彼氏からは逃げられない【女性向け】",PT6M44S,1577,80,0,13
UCDMifKvJ8SgNTkfHenpc3Wg,2024-04-04T11:00:46Z,movie,"【黒3Dio ASMR】独占欲の強いドS後輩に好き好き洗脳される【女性向け】",PT3M32S,3163,111,0,10
UCDMifKvJ8SgNTkfHenpc3Wg,2024-04-14T12:52:41Z,movie,"【黒3Dio ASMR】帰ってきてすぐキス責めしてくる甘々彼氏【女性向け】",PT2M54S,2016,72,0,12
UCDMifKvJ8SgNTkfHenpc3Wg,2024-04-20T11:21:47Z,movie,"【黒3DioASMR】ドSで嘘つきな友達の彼に服従させられる【女性向け】",PT10M50S,3585,114,0,12
UCDMifKvJ8SgNTkfHenpc3Wg,2024-04-11T11:00:17Z,movie,"【黒3Dio ASMR】腹黒活動者とのイケナイ関係【女性向け】",PT3M55S,1895,58,0,8
UCDMifKvJ8SgNTkfHenpc3Wg,2024-04-26T12:15:29Z,movie,"【黒3Dio ASMR】料理をしている彼女を後ろから抱きしめて脱がせようとしてくる彼氏【女性向け】",PT9M12S,2029,79,0,12
UCDMifKvJ8SgNTkfHenpc3Wg,2024-04-06T11:18:06Z,movie,"【黒3Dio ASMR】ドS執事の本性を知って無理やりキスをされる【女性向け】",PT6M31S,2475,85,0,7
UCDMifKvJ8SgNTkfHenpc3Wg,2024-04-11T09:00:44Z,movie,"【放送事故】サイコパスな彼と焼肉を食べてたら気づいてはイケないことに気づく.. #新人VTuber #新人vtuberを発掘せよ #サイコパス",PT1M,1620,87,0,11
UCDMifKvJ8SgNTkfHenpc3Wg,2024-04-27T11:55:43Z,movie,"【黒3Dio脳イキASMR】敬語でドS脳イキ実験【女性向け】",PT6M24S,3286,129,0,10
UCDMifKvJ8SgNTkfHenpc3Wg,2024-04-28T11:00:36Z,movie,"【黒3Dio 脳イキASMR】執着系ドSな彼に拘束されてやめてと言っても強制反応させられる【女性向け】",PT8M12S,8024,195,0,10
UCDMifKvJ8SgNTkfHenpc3Wg,2024-04-10T09:00:28Z,movie,"【驚愕】新人VTuberが焼肉に行って○○で火力をあげてしまい.. #新人VTuber #焼肉  #新人vtuberを発掘せよ",PT54S,1379,89,0,11
UCDMifKvJ8SgNTkfHenpc3Wg,2024-04-27T12:18:10Z,short,"【脳イキASMR】敬語でドSな脳イキ実験#バイノーラル #shorts #カウントダウン",PT35S,851,,0,5
UCeil9itBhrT7b1J3EylPdyA,2024-04-06T21:09:23Z,live,"【作業雑談】無 言 寄 り 作 業 雑 談【#新人vtuber】",PT2H33M7S,40,6,0,0
UCeil9itBhrT7b1J3EylPdyA,2024-04-17T10:45:03Z,live,"【作業雑談】無 限 作 業 編 w/どなたかいます【#新人vtuber】",PT1H50M17S,39,3,0,0
UCeil9itBhrT7b1J3EylPdyA,2024-04-06T15:16:30Z,live,"【Content Warning】万バズの4人　w/秋月美紅・らいむぎ とろろ・あぼーん【#新人vtuber】",PT2H1M53S,23,2,0,0
UCeil9itBhrT7b1J3EylPdyA,2024-04-14T02:33:53Z,live,"【Minecraft】こるさば、始動【#新人vtuber】",PT1H40M43S,26,1,0,0
UCeil9itBhrT7b1J3EylPdyA,2024-04-09T16:09:58Z,live,"【Apex Legends】デ ュ オ 高 速 回 転 会　w/星空 恋 【#新人vtuber】",PT3H55M7S,37,3,0,0
UCeil9itBhrT7b1J3EylPdyA,2024-04-05T10:10:23Z,short,"動くだけのやつです #shorts",PT43S,47,5,0,6
UCeil9itBhrT7b1J3EylPdyA,2024-04-21T14:51:43Z,live,"【Golf It】阻害、妨害、大障害！ w/星空 恋・あぼーん・シャロ・天下御風【#新人vtuber】",PT2H40M43S,17,1,0,0
UCeil9itBhrT7b1J3EylPdyA,2024-04-04T16:13:18Z,live,"【Apex Legends】一旦キャリーですか　w/げんしお・シャロ 【#新人vtuber】",PT2H39M23S,27,2,0,0
UCeil9itBhrT7b1J3EylPdyA,2024-04-23T06:33:58Z,live,"【作業雑談】だいたい30分の雑談【#新人vtuber】",PT34M41S,16,0,0,0
UCeil9itBhrT7b1J3EylPdyA,2024-04-08T15:25:51Z,live,"【Among Us】KILLボタンを連打する配信　w/いお鯖メンバー【#新人vtuber】",PT2H15M57S,13,1,0,0
UCeil9itBhrT7b1J3EylPdyA,2024-04-26T14:24:21Z,live,"【God Field】全てをトップ解決する男　w/アモアスメンバー【#新人vtuber】",PT2H15M23S,27,4,0,0
UCeil9itBhrT7b1J3EylPdyA,2024-04-02T17:32:08Z,live,"【Apex Legends】召　喚　w/星空 恋 【#新人vtuber】",PT4H18M37S,46,4,0,0
UCeil9itBhrT7b1J3EylPdyA,2024-04-02T05:24:28Z,live,"【Apex Legends】招　聘　w/星空 恋 【#新人vtuber】",PT1H26M37S,27,3,0,0
UCeil9itBhrT7b1J3EylPdyA,2024-04-28T15:50:00Z,live,"【Among Us】仕事人 メルツェル　w/アモアス鯖メンバー【#新人vtuber】",PT3H38M19S,23,1,0,0
UCeil9itBhrT7b1J3EylPdyA,2024-04-23T01:09:42Z,live,"【Goonect】絆チェッカー メルツェル　w/星空 恋【#新人vtuber】",PT58M13S,10,2,0,0
UCeil9itBhrT7b1J3EylPdyA,2024-04-10T15:56:11Z,live,"【Apex Legends】ジャンマス、押し付けがち　w/星空 恋・あぼーん 【#新人vtuber】",PT3H38M57S,22,2,0,0
UCB7xErFMpLVkGw_Mm1a-nog,2024-04-26T14:21:48Z,live,"【歌枠・雑談】いっぱい歌うよー！【篝鬼灯】",PT2H9M54S,50,3,0,0
UCB7xErFMpLVkGw_Mm1a-nog,2024-04-19T14:09:08Z,live,"【雑談】ゆるっとお話しよ？【篝鬼灯】",PT2H1M27S,31,3,0,0
UCB7xErFMpLVkGw_Mm1a-nog,2024-04-13T12:00:08Z,movie,"【ハモリチャレンジ】丸の内サディスティック #vtuber歌ってみた #新人vtuber #ハモリチャレンジ",PT36S,143,7,0,2
UCB7xErFMpLVkGw_Mm1a-nog,2024-04-25T12:00:11Z,movie,"【切り抜き動画】かがほー切り抜き#2(第3回目配信 ゆるっとお話ししよ？ より)【篝 鬼灯】",PT3M7S,51,1,0,0
UCB7xErFMpLVkGw_Mm1a-nog,2024-04-21T12:00:15Z,movie,"かがほー切り抜き#1(第二回目配信 雑談ーブラックチャンネルを語るーより)【篝 鬼灯】",PT3M29S,78,3,0,0
UCB7xErFMpLVkGw_Mm1a-nog,2024-04-23T02:59:25Z,live,"【雑談】まったり雑談！【篝鬼灯】",PT1H36M54S,40,9,0,0
UCB7xErFMpLVkGw_Mm1a-nog,2024-04-30T12:00:31Z,movie,"【歌配信切り抜き】酔いどれ知らず【篝鬼灯】#新人vtuber #酔いどれ知らず",PT53S,57,3,0,0
UCB7xErFMpLVkGw_Mm1a-nog,2024-04-15T15:13:16Z,live,"【初配信】餌付け民募集中！【篝鬼灯】",PT3H3M34S,124,14,0,0
UCB7xErFMpLVkGw_Mm1a-nog,2024-04-30T01:06:23Z,live,"【雑談】雑談しよ？【篝鬼灯】",PT1H1M33S,43,4,0,0
UCB7xErFMpLVkGw_Mm1a-nog,2024-04-16T12:00:30Z,movie,"【ハモリチャレンジ】ブルーバード #vtuber歌ってみた #新人vtuber #ハモリチャレンジ#篝鬼灯#ねこなべミュージアム",PT44S,253,7,0,2
UCB7xErFMpLVkGw_Mm1a-nog,2024-04-28T12:00:06Z,movie,"【ハモリチャレンジ】夜に駆ける【篝 鬼灯】#ハモリチャレンジ  #新人vtuber #vtuber",PT40S,382,5,0,0
UCB7xErFMpLVkGw_Mm1a-nog,2024-04-06T12:00:17Z,movie,"【歌ってみた】魔法少女とチョコレゐト #vtuber #新人vtuber #歌ってみた#魔法少女とチョコレゐト",PT27S,74,4,0,4
UCB7xErFMpLVkGw_Mm1a-nog,2024-04-18T02:02:10Z,live,"雑談ーブラックチャンネルを語るー【篝鬼灯】",PT1H32M54S,84,7,0,0
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-05T10:05:44Z,movie,"【替え歌】転生してないのに転生林檎で伝える自己紹介 #vtuber #転生林檎 #替え歌 #Vtuber準備中 #新人Vtuber #自己紹介 #個人勢vtuber  #チャンネル登録お願いします",PT16S,6282,132,0,12
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-06T09:59:11Z,movie,"【替え歌】ハイスペ環境に転生したい貧乏学生…#Vtuber #Vtuber準備中 #新人Vtuber #個人勢Vtuber #替え歌 #転生林檎 #WindowsVista",PT16S,5282,85,0,3
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-07T10:00:27Z,movie,"【替え歌】個人勢新人Vtuberの収録環境 #Vtuber #Vtuber準備中 #新人Vtuber #個人勢Vtuber #替え歌 #転生林檎 #WindowsVista #編集 #編集初心者",PT17S,740,13,0,4
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-29T10:55:58Z,short,"【替え歌】神っぽいな #Vtuber #Vtuber準備中 #新人Vtuber #個人勢Vtuber #替え歌 #shorts #神っぽいな #しぐれうい #チャンネル登録お願いします #歌ってみた",PT30S,485,5,0,1
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-20T10:00:38Z,short,"【猫好きは挑め!!】猫クイズLv3  #shorts #Vtuber #Vtuber準備中 #個人勢Vtuber #猫 #cat #クイズ #猫クイズ #雑学 #遺伝子 #さび猫 #豆知識 #超難問",PT36S,36,2,0,0
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-03T10:04:06Z,movie,"【個人勢Vtuber準備中】WindowsVistaって知ってる？ガラパゴス諸島住み…これからどうなっちゃうの〜!? #vtuber #vtuber準備中 #個人勢vtuber #毎日投稿",PT26S,149,5,0,4
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-15T10:02:27Z,movie,"ばあちゃんが教えてくれた絵描き歌 #Vtuber #Vtuber準備中 #新人Vtuber #個人勢Vtuber #蛇蝎 #絵描き歌 #えかきうた  #にわとり #お絵描き #イラスト #子供向け",PT42S,205,2,0,0
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-11T10:11:49Z,movie,"【悲報】個人勢Vtuber100人描いて悲しかった事#Vtuber #Vtuber準備中 #新人Vtuber #個人勢Vtuber #蛇蝎 #悲しかった事 #推し活",PT1M,451,11,0,0
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-30T10:34:59Z,short,"1ヶ月間short動画の毎日投稿やった結果…#Vtuber #Vtuber準備中 #新人Vtuber #個人勢Vtuber #蛇蝎 #毎日投稿 #shorts #効果 #バズりたい #バズれ #伸びろ",PT48S,82,2,0,1
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-26T09:58:51Z,short,"【猫編】Vtuber準備中、蛇蝎の雑学#Vtuber #Vtuber準備中 #新人Vtuber #個人勢Vtuber #蛇蝎 #セルフ解説 #shorts #猫 #猫のいる暮らし #夢 #猫好き",PT29S,28,2,0,0
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-04T10:03:09Z,movie,"【実写注意の個人勢Vtuber準備中】#幽遊白書 と #セーラー服が好きなオタクはウチの #猫が可愛すぎて毎日ハッピー #vtuber #vtuber準備中 #個人勢vtuber #自己紹介 #実写",PT45S,279,4,0,0
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-22T10:00:40Z,short,"【学校編】Vtuber準備中、蛇蝎の雑学#Vtuber #Vtuber準備中 #新人Vtuber #個人勢Vtuber #蛇蝎 #セルフ解説  #雑学 #shorts #自己紹介 #セルフ雑学 #学校",PT36S,103,1,0,0
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-25T09:57:30Z,short,"【オタク編】Vtuber準備中、蛇蝎の雑学#Vtuber #Vtuber準備中 #新人Vtuber #個人勢Vtuber #蛇蝎 #セルフ解説  #雑学 #shorts #自己紹介 #オタク #オタ活",PT31S,54,2,0,0
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-19T10:00:12Z,short,"【猫好きは挑め!!】猫クイズLv2 #Vtuber #Vtuber準備中 #個人勢Vtuber #猫 #cat #クイズ #猫クイズ #雑学 #遺伝子 #shorts #茶トラ #茶トラ猫",PT39S,61,2,0,0
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-01T10:06:20Z,movie,"【速報:謝罪文】本日投稿したショート動画について謝罪会見【炎上しないで】 #vtuber #Vtuber準備中 #新人Vtuber #エイプリルフール #謝罪 #ネタ動画",PT42S,73,4,0,0
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-18T10:10:35Z,short,"【猫好きは挑め!!】猫クイズLv1 #Vtuber #Vtuber準備中 #個人勢Vtuber #猫 #cat #クイズ #猫クイズ #雑学 #遺伝子 #クラインフェルター症候群 #shorts",PT39S,53,1,0,0
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-10T10:06:16Z,movie,"【吉報】個人勢Vtuber100人描いて嬉しかった事 #Vtuber #Vtuber準備中 #新人Vtuber #個人勢Vtuber #蛇蝎 #嬉しかった事 #推し活",PT47S,451,2,0,0
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-21T10:00:17Z,short,"【#あるある  】小学生の時に描く漫画あるある #Vtuber #Vtuber準備中 #新人Vtuber #個人勢Vtuber #蛇蝎 #shorts #小学生 #少女漫画 #小学生女子 #黒歴史",PT46S,427,10,0,0
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-09T10:01:49Z,movie,"【1分間だけ時間下さい】個人勢Vtuber100人描いてみた#Vtuber #Vtuber準備中 #新人Vtuber #個人勢Vtuber #描いてみた #イラスト成長記録 #イラスト #バズれ",PT57S,166,13,0,5
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-24T10:00:06Z,short,"【クリスマス編】Vtuber準備中、蛇蝎の雑学#Vtuber #Vtuber準備中 #新人Vtuber #個人勢Vtuber #蛇蝎 #セルフ解説  #雑学 #shorts #自己紹介 #クリスマス",PT32S,42,0,0,0
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-12T09:58:13Z,movie,"【衝撃のラスト】個人勢Vtuber100人描いて大変だった事 #Vtuber #Vtuber準備中 #新人Vtuber #個人勢Vtuber #蛇蝎 #衝撃のラスト",PT1M,445,6,0,0
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-27T10:00:21Z,short,"ふーん、ビックじゃん。巨大娘は好きだよ。#Vtuber #Vtuber準備中 #新人Vtuber #個人勢Vtuber #蛇蝎  #毎日投稿 #shorts #特殊性癖 #流行りの曲 #巨大娘",PT9S,31,0,0,3
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-03-31T15:10:53Z,movie,"【個人勢の新人Vtuberが準備中のまさかのにじさんじデビュー!?】#Vtuber #Vtuber準備中 #新人Vtuber #エイプリルフール #エイプリルフール2024 #ネタ #2024",PT42S,596,4,0,0
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-13T09:59:30Z,movie,"いいねで胸が大きくなるバニー姿のアンジュさん描いてみた#Vtuber #Vtuber準備中 #描いてみた #イラスト #イラストメイキング #にじさんじ #アンジュカトリーナ #絵ンジュ",PT46S,549,27,0,2
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-14T09:59:52Z,movie,"毎日投稿って結構キツいね…!!まだまだ頑張るゾい!!#Vtuber #Vtuber準備中 #新人Vtuber #個人勢Vtuber #蛇蝎 #替え歌 #転生林檎 #毎日投稿",PT17S,456,10,0,2
UC6PJ5D0dI_FgTjuSwYwUK-g,2024-04-23T10:03:49Z,short,"【ぼっち編】Vtuber準備中、蛇蝎の雑学#Vtuber #Vtuber準備中 #新人Vtuber #個人勢Vtuber #蛇蝎 #セルフ解説  #雑学 #shorts #自己紹介 #ぼっち",PT30S,82,3,0,2
